[('A', 'E', 'S', 'T', 'U', 'D', 'F', 'C', 'G', 'B'), 688783762.1000003] 
[('A', 'E', 'T', 'S', 'B', 'G', 'C', 'U', 'F', 'D'), 472367554.79999995] 
[('S', 'A', 'T', 'E', 'B', 'G', 'U', 'C', 'D', 'F'), 472359640.00000006] 
[('T', 'S', 'A', 'E', 'C', 'B', 'D', 'F', 'G', 'U'), 472349186.9499999] 
[('S', 'E', 'T', 'A', 'B', 'F', 'G', 'C', 'D', 'U'), 472338837.84999996] 
[('S', 'A', 'E', 'T', 'B', 'C', 'G', 'U', 'F', 'D'), 472337539.1] 
[('A', 'E', 'T', 'S', 'D', 'U', 'F', 'G', 'C', 'B'), 472328950.4500001] 
[('S', 'T', 'A', 'E', 'B', 'D', 'U', 'G', 'C', 'F'), 472325583.0000001] 
[('S', 'E', 'T', 'A', 'B', 'U', 'C', 'G', 'D', 'F'), 472312093.60000014] 
[('S', 'A', 'E', 'T', 'B', 'F', 'G', 'U', 'C', 'D'), 472303946.2000001] 
[('T', 'E', 'A', 'S', 'D', 'F', 'C', 'U', 'B', 'G'), 472279013.0000002] 
[('T', 'A', 'S', 'E', 'U', 'F', 'G', 'B', 'D', 'C'), 472276607.00000006] 
[('A', 'T', 'S', 'E', 'C', 'U', 'G', 'B', 'F', 'D'), 472269849.90000004] 
[('S', 'E', 'T', 'A', 'D', 'C', 'U', 'G', 'B', 'F'), 472258483.4000002] 
[('S', 'E', 'T', 'A', 'D', 'G', 'C', 'U', 'F', 'B'), 472215834.15000015] 
[('A', 'T', 'S', 'E', 'U', 'B', 'C', 'G', 'F', 'D'), 472213227.65000004] 
[('T', 'S', 'A', 'E', 'B', 'D', 'G', 'U', 'F', 'C'), 472145696.70000005] 
[('T', 'E', 'S', 'A', 'D', 'B', 'F', 'C', 'G', 'U'), 472123254.8999999] 
[('A', 'E', 'T', 'S', 'D', 'U', 'B', 'F', 'C', 'G'), 472119945.5500001] 
[('T', 'S', 'E', 'A', 'U', 'B', 'D', 'C', 'G', 'F'), 472119636.1999997] 
[('S', 'T', 'A', 'E', 'D', 'U', 'F', 'G', 'C', 'B'), 472103752.2500002] 
[('S', 'A', 'E', 'T', 'C', 'B', 'U', 'G', 'F', 'D'), 472102620.9] 
[('S', 'A', 'T', 'E', 'C', 'B', 'U', 'G', 'F', 'D'), 472065203.2499999] 
[('S', 'A', 'E', 'T', 'G', 'C', 'B', 'F', 'D', 'U'), 472050291.95000005] 
[('S', 'E', 'T', 'A', 'B', 'U', 'G', 'C', 'D', 'F'), 472031604.70000005] 
[('S', 'A', 'E', 'T', 'F', 'D', 'B', 'C', 'G', 'U'), 471987242.5] 
[('A', 'S', 'T', 'E', 'U', 'F', 'G', 'D', 'B', 'C'), 471987038.4499999] 
[('S', 'T', 'A', 'E', 'G', 'D', 'C', 'U', 'F', 'B'), 471974562.80000013] 
[('T', 'E', 'S', 'A', 'F', 'B', 'U', 'G', 'C', 'D'), 471972042.4000001] 
[('E', 'A', 'T', 'S', 'G', 'F', 'C', 'B', 'U', 'D'), 471957868.9500002] 
[('T', 'S', 'A', 'E', 'D', 'F', 'B', 'U', 'G', 'C'), 471951909.8] 
[('A', 'E', 'T', 'S', 'C', 'F', 'U', 'B', 'G', 'D'), 471946756.1000003] 
[('T', 'E', 'A', 'S', 'D', 'B', 'C', 'U', 'G', 'F'), 471918962.4999999] 
[('T', 'E', 'S', 'A', 'D', 'G', 'F', 'U', 'C', 'B'), 471892208.59999985] 
[('S', 'A', 'T', 'E', 'B', 'G', 'F', 'U', 'C', 'D'), 471884326.49999994] 
[('T', 'E', 'S', 'A', 'B', 'U', 'G', 'F', 'C', 'D'), 471883528.1] 
[('S', 'E', 'T', 'A', 'G', 'U', 'F', 'D', 'B', 'C'), 471883447.34999985] 
[('A', 'T', 'S', 'E', 'B', 'G', 'U', 'D', 'C', 'F'), 471876346.9999999] 
[('S', 'A', 'T', 'E', 'B', 'U', 'F', 'D', 'G', 'C'), 471845295.19999975] 
[('T', 'A', 'S', 'E', 'B', 'C', 'U', 'F', 'G', 'D'), 471821354.65] 
[('S', 'T', 'A', 'E', 'B', 'D', 'F', 'G', 'U', 'C'), 471808682.0] 
[('S', 'A', 'E', 'T', 'F', 'D', 'C', 'U', 'G', 'B'), 471800605.70000005] 
[('A', 'S', 'T', 'E', 'U', 'F', 'B', 'G', 'D', 'C'), 471800250.45] 
[('S', 'T', 'A', 'E', 'D', 'U', 'G', 'C', 'F', 'B'), 471789123.95000017] 
[('S', 'A', 'E', 'T', 'C', 'B', 'G', 'U', 'D', 'F'), 471755571.8999998] 
[('A', 'T', 'S', 'E', 'B', 'U', 'C', 'G', 'F', 'D'), 471749778.85000014] 
[('A', 'T', 'S', 'E', 'B', 'G', 'U', 'C', 'D', 'F'), 471743193.2] 
[('S', 'E', 'T', 'A', 'F', 'G', 'U', 'D', 'B', 'C'), 471718449.65] 
[('A', 'T', 'S', 'E', 'F', 'G', 'C', 'U', 'B', 'D'), 471696000.15000015] 
[('S', 'T', 'A', 'E', 'B', 'D', 'G', 'F', 'U', 'C'), 471646025.5000001] 
[('S', 'T', 'A', 'E', 'D', 'U', 'F', 'B', 'C', 'G'), 471612028.5500002] 
[('A', 'E', 'T', 'S', 'C', 'G', 'F', 'U', 'D', 'B'), 471590636.24999994] 
[('T', 'S', 'A', 'E', 'G', 'D', 'C', 'F', 'U', 'B'), 471535692.15000004] 
[('S', 'E', 'T', 'A', 'D', 'B', 'C', 'F', 'G', 'U'), 471508389.9000003] 
[('A', 'E', 'T', 'S', 'B', 'F', 'D', 'U', 'C', 'G'), 471501018.05] 
[('A', 'S', 'T', 'E', 'F', 'U', 'G', 'B', 'C', 'D'), 471495313.3000001] 
[('S', 'A', 'E', 'T', 'F', 'B', 'C', 'G', 'D', 'U'), 471489192.05] 
[('T', 'S', 'A', 'E', 'D', 'F', 'G', 'C', 'B', 'U'), 471475782.19999987] 
[('S', 'A', 'E', 'T', 'U', 'B', 'D', 'F', 'G', 'C'), 471463635.34999996] 
[('S', 'A', 'T', 'E', 'C', 'G', 'F', 'U', 'B', 'D'), 471431492.7999998] 
[('T', 'S', 'E', 'A', 'U', 'F', 'D', 'B', 'C', 'G'), 471430753.9] 
[('S', 'T', 'E', 'A', 'F', 'G', 'D', 'U', 'C', 'B'), 471422214.15000015] 
[('S', 'T', 'A', 'E', 'D', 'U', 'C', 'G', 'B', 'F'), 471418863.2500001] 
[('S', 'E', 'T', 'A', 'B', 'U', 'F', 'D', 'C', 'G'), 471321272.3000001] 
[('A', 'E', 'T', 'S', 'D', 'C', 'G', 'B', 'U', 'F'), 471302324.8000002] 
[('T', 'E', 'S', 'A', 'D', 'U', 'C', 'G', 'B', 'F'), 471301801.95000005] 
[('A', 'E', 'T', 'S', 'C', 'F', 'D', 'U', 'B', 'G'), 471294593.6000001] 
[('T', 'S', 'A', 'E', 'C', 'U', 'D', 'G', 'B', 'F'), 471292763.4999999] 
[('S', 'T', 'A', 'E', 'D', 'C', 'U', 'F', 'G', 'B'), 471289816.5000002] 
[('A', 'E', 'T', 'S', 'D', 'C', 'G', 'F', 'B', 'U'), 471267440.4000003] 
[('S', 'A', 'T', 'E', 'B', 'U', 'C', 'F', 'G', 'D'), 471255449.30000013] 
[('S', 'A', 'E', 'T', 'C', 'F', 'B', 'U', 'G', 'D'), 471221737.99999994] 
[('S', 'T', 'E', 'A', 'U', 'F', 'D', 'B', 'C', 'G'), 471220187.90000004] 
[('E', 'T', 'S', 'A', 'F', 'B', 'U', 'G', 'C', 'D'), 471191349.20000005] 
[('A', 'T', 'S', 'E', 'C', 'G', 'U', 'B', 'F', 'D'), 471172160.95000005] 
[('S', 'E', 'T', 'A', 'C', 'B', 'U', 'F', 'D', 'G'), 471165566.60000014] 
[('S', 'E', 'T', 'A', 'G', 'F', 'U', 'C', 'D', 'B'), 471155584.80000025] 
[('T', 'E', 'S', 'A', 'C', 'G', 'U', 'F', 'B', 'D'), 471146652.5000001] 
[('S', 'T', 'E', 'A', 'G', 'F', 'D', 'U', 'B', 'C'), 471133333.0000002] 
[('S', 'A', 'E', 'T', 'G', 'D', 'F', 'C', 'B', 'U'), 471091922.29999983] 
[('A', 'T', 'S', 'E', 'G', 'C', 'U', 'F', 'B', 'D'), 471088471.29999995] 
[('T', 'E', 'S', 'A', 'D', 'U', 'C', 'F', 'B', 'G'), 471039628.45000017] 
[('S', 'A', 'E', 'T', 'G', 'C', 'F', 'B', 'U', 'D'), 471020801.25000006] 
[('S', 'A', 'E', 'T', 'F', 'G', 'B', 'C', 'U', 'D'), 470979220.29999995] 
[('A', 'E', 'T', 'S', 'D', 'U', 'G', 'F', 'B', 'C'), 470974060.5500002] 
[('A', 'T', 'S', 'E', 'F', 'G', 'B', 'C', 'D', 'U'), 470972420.7500001] 
[('S', 'A', 'E', 'T', 'C', 'D', 'F', 'G', 'U', 'B'), 470969919.74999994] 
[('S', 'E', 'T', 'A', 'G', 'U', 'D', 'B', 'F', 'C'), 470945379.35000014] 
[('S', 'A', 'T', 'E', 'F', 'U', 'B', 'C', 'G', 'D'), 470934586.84999996] 
[('T', 'E', 'S', 'A', 'D', 'B', 'G', 'F', 'U', 'C'), 470931512.0] 
[('T', 'S', 'A', 'E', 'D', 'B', 'G', 'F', 'U', 'C'), 470927611.5999999] 
[('A', 'S', 'T', 'E', 'G', 'U', 'F', 'B', 'C', 'D'), 470888328.55000013] 
[('S', 'T', 'E', 'A', 'U', 'G', 'D', 'B', 'F', 'C'), 470875781.54999995] 
[('A', 'E', 'T', 'S', 'D', 'F', 'U', 'C', 'G', 'B'), 470868415.75000024] 
[('S', 'A', 'E', 'T', 'F', 'D', 'B', 'U', 'C', 'G'), 470832840.7000001] 
[('S', 'T', 'A', 'E', 'D', 'B', 'G', 'F', 'C', 'U'), 470820896.3] 
[('T', 'S', 'A', 'E', 'D', 'B', 'U', 'G', 'C', 'F'), 470814660.5999999] 
[('S', 'E', 'T', 'A', 'B', 'G', 'F', 'C', 'D', 'U'), 470777286.5999999] 
[('S', 'T', 'A', 'E', 'D', 'F', 'B', 'C', 'G', 'U'), 470772284.50000006] 
[('A', 'T', 'S', 'E', 'G', 'F', 'B', 'C', 'U', 'D'), 470753702.04999995] 
[('S', 'E', 'A', 'T', 'D', 'G', 'B', 'U', 'F', 'C'), 470748313.84999996] 
[('T', 'A', 'S', 'E', 'B', 'F', 'G', 'D', 'U', 'C'), 470695946.24999994] 
[('S', 'E', 'T', 'A', 'D', 'C', 'U', 'F', 'B', 'G'), 470694641.40000033] 
[('T', 'E', 'S', 'A', 'D', 'B', 'F', 'U', 'C', 'G'), 470681113.09999996] 
[('A', 'E', 'T', 'S', 'D', 'U', 'B', 'G', 'C', 'F'), 470680946.65] 
[('T', 'S', 'A', 'E', 'C', 'U', 'D', 'F', 'G', 'B'), 470674651.7999999] 
[('S', 'E', 'A', 'T', 'D', 'G', 'C', 'F', 'B', 'U'), 470669429.45000005] 
[('S', 'A', 'E', 'T', 'G', 'F', 'C', 'B', 'D', 'U'), 470648155.0500001] 
[('T', 'E', 'S', 'A', 'D', 'F', 'B', 'C', 'U', 'G'), 470642846.1999998] 
[('S', 'A', 'E', 'T', 'C', 'F', 'G', 'U', 'B', 'D'), 470632657.1999999] 
[('T', 'A', 'S', 'E', 'G', 'C', 'U', 'F', 'D', 'B'), 470625008.8000002] 
[('T', 'E', 'A', 'S', 'D', 'B', 'G', 'U', 'F', 'C'), 470614509.4999999] 
[('T', 'S', 'A', 'E', 'D', 'U', 'F', 'B', 'G', 'C'), 470605951.6500002] 
[('A', 'S', 'E', 'T', 'U', 'B', 'D', 'F', 'C', 'G'), 470583583.2] 
[('T', 'S', 'A', 'E', 'D', 'B', 'F', 'G', 'U', 'C'), 470581805.3] 
[('A', 'T', 'S', 'E', 'F', 'G', 'C', 'B', 'D', 'U'), 470557376.7500001] 
[('A', 'E', 'T', 'S', 'G', 'F', 'D', 'B', 'U', 'C'), 470544912.00000024] 
[('T', 'A', 'S', 'E', 'F', 'G', 'B', 'C', 'U', 'D'), 470527180.29999983] 
[('A', 'E', 'T', 'S', 'C', 'G', 'U', 'B', 'F', 'D'), 470527026.4500001] 
[('S', 'A', 'T', 'E', 'F', 'U', 'G', 'D', 'B', 'C'), 470524821.3499998] 
[('A', 'T', 'S', 'E', 'B', 'G', 'U', 'D', 'F', 'C'), 470504917.3999999] 
[('S', 'A', 'E', 'T', 'G', 'F', 'B', 'U', 'D', 'C'), 470495421.5500001] 
[('A', 'T', 'S', 'E', 'F', 'U', 'D', 'G', 'B', 'C'), 470436555.29999995] 
[('A', 'E', 'T', 'S', 'C', 'F', 'U', 'G', 'B', 'D'), 470412267.2000002] 
[('S', 'A', 'E', 'T', 'F', 'D', 'G', 'U', 'B', 'C'), 470379587.6] 
[('A', 'E', 'T', 'S', 'D', 'G', 'U', 'C', 'F', 'B'), 470338932.6000001] 
[('A', 'T', 'S', 'E', 'F', 'B', 'G', 'U', 'C', 'D'), 470337112.3999998] 
[('S', 'A', 'E', 'T', 'B', 'C', 'G', 'F', 'U', 'D'), 470329835.2000001] 
[('S', 'A', 'T', 'E', 'C', 'F', 'U', 'D', 'G', 'B'), 470327213.5499999] 
[('S', 'A', 'E', 'T', 'F', 'C', 'D', 'U', 'G', 'B'), 470320647.9500001] 
[('T', 'S', 'A', 'E', 'C', 'B', 'D', 'G', 'F', 'U'), 470320292.25000006] 
[('A', 'T', 'S', 'E', 'U', 'G', 'C', 'B', 'D', 'F'), 470317379.3000001] 
[('S', 'A', 'T', 'E', 'C', 'U', 'B', 'F', 'G', 'D'), 470309000.09999996] 
[('S', 'E', 'T', 'A', 'B', 'U', 'D', 'C', 'F', 'G'), 470290472.4000001] 
[('T', 'S', 'A', 'E', 'D', 'G', 'C', 'U', 'F', 'B'), 470273055.3999999] 
[('T', 'E', 'S', 'A', 'D', 'U', 'G', 'C', 'B', 'F'), 470256477.24999994] 
[('S', 'T', 'A', 'E', 'D', 'U', 'B', 'G', 'C', 'F'), 470226218.65000015] 
[('S', 'A', 'E', 'T', 'F', 'D', 'C', 'U', 'B', 'G'), 470196491.3000001] 
[('S', 'T', 'A', 'E', 'B', 'D', 'F', 'U', 'G', 'C'), 470182936.89999986] 
[('S', 'A', 'E', 'T', 'C', 'D', 'F', 'U', 'G', 'B'), 470178808.54999983] 
[('S', 'A', 'T', 'E', 'B', 'F', 'G', 'U', 'C', 'D'), 470173759.25] 
[('S', 'E', 'T', 'A', 'G', 'F', 'D', 'U', 'B', 'C'), 470171254.0000001] 
[('S', 'A', 'T', 'E', 'F', 'B', 'U', 'G', 'C', 'D'), 470152823.4] 
[('S', 'T', 'E', 'A', 'U', 'B', 'D', 'C', 'F', 'G'), 470142531.49999994] 
[('T', 'S', 'A', 'E', 'D', 'F', 'C', 'G', 'B', 'U'), 470132455.7] 
[('A', 'T', 'S', 'E', 'B', 'F', 'U', 'D', 'G', 'C'), 470106576.24999976] 
[('T', 'S', 'A', 'E', 'B', 'D', 'U', 'G', 'C', 'F'), 470089351.40000004] 
[('S', 'T', 'A', 'E', 'D', 'G', 'B', 'U', 'C', 'F'), 470076984.05000013] 
[('S', 'E', 'T', 'A', 'B', 'F', 'C', 'U', 'G', 'D'), 470071307.05000013] 
[('A', 'E', 'T', 'S', 'D', 'U', 'F', 'B', 'C', 'G'), 470068419.15000015] 
[('A', 'T', 'S', 'E', 'U', 'G', 'C', 'F', 'D', 'B'), 470057544.1999999] 
[('S', 'T', 'E', 'A', 'U', 'F', 'D', 'G', 'C', 'B'), 470043209.2000001] 
[('T', 'E', 'A', 'S', 'D', 'G', 'F', 'U', 'C', 'B'), 470020616.0999999] 
[('T', 'E', 'A', 'S', 'D', 'B', 'F', 'G', 'U', 'C'), 470003043.49999994] 
[('A', 'S', 'T', 'E', 'F', 'G', 'U', 'B', 'C', 'D'), 470000137.8500001] 
[('A', 'E', 'T', 'S', 'B', 'F', 'D', 'C', 'G', 'U'), 469993453.55] 
[('A', 'T', 'S', 'E', 'C', 'F', 'U', 'B', 'G', 'D'), 469988128.2000001] 
[('S', 'T', 'E', 'A', 'F', 'G', 'D', 'B', 'C', 'U'), 469986794.95000005] 
[('S', 'A', 'E', 'T', 'B', 'D', 'G', 'C', 'U', 'F'), 469959237.3499999] 
[('T', 'E', 'A', 'S', 'D', 'G', 'B', 'F', 'C', 'U'), 469948876.9] 
[('T', 'S', 'A', 'E', 'D', 'F', 'U', 'G', 'C', 'B'), 469944242.1] 
[('A', 'T', 'S', 'E', 'F', 'G', 'B', 'U', 'C', 'D'), 469928288.54999995] 
[('T', 'A', 'S', 'E', 'F', 'U', 'C', 'D', 'B', 'G'), 469922427.15000004] 
[('T', 'S', 'A', 'E', 'D', 'F', 'U', 'B', 'C', 'G'), 469920897.20000017] 
[('T', 'S', 'A', 'E', 'C', 'U', 'D', 'B', 'F', 'G'), 469889859.30000013] 
[('T', 'S', 'E', 'A', 'U', 'F', 'D', 'G', 'C', 'B'), 469886425.1999999] 
[('T', 'A', 'S', 'E', 'C', 'U', 'B', 'D', 'G', 'F'), 469863442.79999983] 
[('A', 'T', 'S', 'E', 'U', 'F', 'B', 'D', 'C', 'G'), 469847237.4499998] 
[('S', 'A', 'T', 'E', 'C', 'F', 'G', 'U', 'B', 'D'), 469834419.9499998] 
[('S', 'E', 'T', 'A', 'B', 'F', 'D', 'C', 'G', 'U'), 469822231.74999994] 
[('A', 'E', 'T', 'S', 'D', 'B', 'U', 'C', 'G', 'F'), 469820070.1500001] 
[('S', 'A', 'T', 'E', 'G', 'U', 'B', 'C', 'D', 'F'), 469815552.59999996] 
[('A', 'E', 'T', 'S', 'C', 'B', 'F', 'U', 'G', 'D'), 469813693.3] 
[('T', 'E', 'A', 'S', 'D', 'G', 'B', 'U', 'F', 'C'), 469789132.89999986] 
[('S', 'E', 'A', 'T', 'D', 'B', 'G', 'U', 'F', 'C'), 469785741.6] 
[('T', 'S', 'A', 'E', 'B', 'D', 'G', 'F', 'U', 'C'), 469757303.4000001] 
[('E', 'T', 'S', 'A', 'F', 'U', 'B', 'G', 'C', 'D'), 469734621.2] 
[('S', 'T', 'A', 'E', 'G', 'D', 'B', 'F', 'C', 'U'), 469719832.4000002] 
[('A', 'T', 'S', 'E', 'G', 'F', 'C', 'B', 'U', 'D'), 469710618.15000015] 
[('S', 'E', 'A', 'T', 'D', 'G', 'C', 'F', 'U', 'B'), 469664519.45000017] 
[('S', 'T', 'A', 'E', 'D', 'U', 'C', 'B', 'G', 'F'), 469664176.7500003] 
[('T', 'E', 'S', 'A', 'B', 'U', 'F', 'G', 'C', 'D'), 469655412.6] 
[('T', 'A', 'S', 'E', 'G', 'U', 'D', 'B', 'F', 'C'), 469627809.7500002] 
[('T', 'E', 'S', 'A', 'C', 'B', 'U', 'F', 'G', 'D'), 469612773.9000001] 
[('T', 'E', 'S', 'A', 'D', 'U', 'C', 'F', 'G', 'B'), 469591351.85000014] 
[('A', 'E', 'T', 'S', 'D', 'U', 'C', 'F', 'B', 'G'), 469587676.05000025] 
[('S', 'E', 'T', 'A', 'F', 'U', 'D', 'B', 'G', 'C'), 469551319.2500001] 
[('S', 'A', 'E', 'T', 'G', 'C', 'F', 'U', 'B', 'D'), 469550445.04999995] 
[('T', 'S', 'A', 'E', 'D', 'G', 'B', 'F', 'C', 'U'), 469550080.4] 
[('T', 'S', 'A', 'E', 'F', 'D', 'C', 'U', 'B', 'G'), 469546310.55] 
[('T', 'E', 'A', 'S', 'D', 'B', 'C', 'U', 'F', 'G'), 469536954.3] 
[('T', 'E', 'A', 'S', 'D', 'B', 'F', 'U', 'G', 'C'), 469496640.0999999] 
[('S', 'T', 'A', 'E', 'G', 'D', 'U', 'C', 'F', 'B'), 469494028.3000001] 
[('S', 'A', 'E', 'T', 'B', 'D', 'G', 'C', 'F', 'U'), 469493081.9499999] 
[('S', 'E', 'T', 'A', 'D', 'B', 'C', 'F', 'U', 'G'), 469489678.8000003] 
[('S', 'T', 'A', 'E', 'D', 'G', 'B', 'C', 'F', 'U'), 469473072.5500001] 
[('T', 'E', 'S', 'A', 'D', 'F', 'B', 'U', 'G', 'C'), 469468767.49999994] 
[('S', 'A', 'E', 'T', 'C', 'D', 'F', 'B', 'U', 'G'), 469468530.54999995] 
[('T', 'E', 'A', 'S', 'D', 'F', 'B', 'G', 'U', 'C'), 469407846.0] 
[('S', 'T', 'A', 'E', 'D', 'B', 'F', 'U', 'C', 'G'), 469406501.7] 
[('S', 'E', 'T', 'A', 'D', 'B', 'C', 'G', 'F', 'U'), 469381420.5000002] 
[('T', 'S', 'A', 'E', 'C', 'U', 'D', 'F', 'B', 'G'), 469353815.7999999] 
[('S', 'A', 'E', 'T', 'G', 'B', 'C', 'D', 'F', 'U'), 469349896.55] 
[('T', 'A', 'S', 'E', 'G', 'U', 'D', 'F', 'B', 'C'), 469293137.5500001] 
[('T', 'S', 'A', 'E', 'D', 'B', 'F', 'U', 'G', 'C'), 469207772.2999999] 
[('T', 'S', 'A', 'E', 'F', 'D', 'C', 'U', 'G', 'B'), 469185027.9499999] 
[('A', 'E', 'T', 'S', 'G', 'F', 'C', 'B', 'D', 'U'), 469162860.5000002] 
[('S', 'E', 'A', 'T', 'D', 'B', 'C', 'F', 'G', 'U'), 469129841.8000002] 
[('S', 'A', 'T', 'E', 'B', 'F', 'G', 'C', 'U', 'D'), 469095364.04999995] 
[('S', 'T', 'A', 'E', 'G', 'D', 'B', 'U', 'F', 'C'), 469085372.8000001] 
[('S', 'T', 'A', 'E', 'D', 'C', 'U', 'F', 'B', 'G'), 469083425.4000001] 
[('S', 'T', 'A', 'E', 'D', 'F', 'U', 'C', 'G', 'B'), 469054493.6000001] 
[('S', 'E', 'T', 'A', 'C', 'U', 'F', 'G', 'D', 'B'), 469038403.04999995] 
[('S', 'T', 'A', 'E', 'C', 'B', 'D', 'U', 'G', 'F'), 469031011.4499998] 
[('S', 'A', 'T', 'E', 'C', 'G', 'F', 'B', 'U', 'D'), 469013398.4] 
[('T', 'S', 'A', 'E', 'F', 'D', 'B', 'G', 'C', 'U'), 469012352.0500002] 
[('A', 'E', 'T', 'S', 'B', 'G', 'F', 'U', 'D', 'C'), 469002839.79999995] 
[('S', 'A', 'E', 'T', 'F', 'B', 'G', 'C', 'U', 'D'), 468997643.04999983] 
[('S', 'A', 'E', 'T', 'C', 'D', 'G', 'U', 'F', 'B'), 468928862.6499999] 
[('A', 'T', 'S', 'E', 'F', 'C', 'U', 'B', 'G', 'D'), 468915614.8500001] 
[('S', 'A', 'T', 'E', 'B', 'G', 'U', 'D', 'F', 'C'), 468899525.79999995] 
[('A', 'S', 'T', 'E', 'U', 'F', 'B', 'G', 'C', 'D'), 468888923.75] 
[('S', 'T', 'A', 'E', 'D', 'F', 'B', 'U', 'C', 'G'), 468882713.6000002] 
[('T', 'S', 'A', 'E', 'B', 'D', 'F', 'G', 'U', 'C'), 468878643.4000001] 
[('T', 'A', 'S', 'E', 'G', 'F', 'B', 'C', 'D', 'U'), 468878624.40000004] 
[('A', 'S', 'T', 'E', 'U', 'G', 'F', 'C', 'B', 'D'), 468874644.7] 
[('T', 'A', 'S', 'E', 'F', 'G', 'C', 'B', 'U', 'D'), 468860327.00000006] 
[('S', 'A', 'T', 'E', 'B', 'U', 'C', 'G', 'F', 'D'), 468853881.70000017] 
[('S', 'T', 'A', 'E', 'D', 'U', 'G', 'B', 'C', 'F'), 468803373.5500002] 
[('T', 'E', 'S', 'A', 'D', 'F', 'B', 'G', 'C', 'U'), 468788832.09999985] 
[('T', 'S', 'A', 'E', 'D', 'F', 'C', 'B', 'G', 'U'), 468787933.10000014] 
[('T', 'A', 'S', 'E', 'B', 'F', 'G', 'U', 'D', 'C'), 468760967.9500001] 
[('S', 'A', 'E', 'T', 'C', 'D', 'F', 'U', 'B', 'G'), 468741697.44999987] 
[('A', 'E', 'T', 'S', 'G', 'F', 'C', 'U', 'B', 'D'), 468701593.1000002] 
[('S', 'A', 'T', 'E', 'G', 'F', 'C', 'U', 'B', 'D'), 468674612.65000004] 
[('T', 'A', 'S', 'E', 'F', 'U', 'C', 'D', 'G', 'B'), 468629199.55] 
[('S', 'A', 'T', 'E', 'C', 'U', 'B', 'G', 'F', 'D'), 468608457.6999999] 
[('T', 'E', 'S', 'A', 'D', 'U', 'C', 'B', 'G', 'F'), 468607981.7500002] 
[('T', 'S', 'A', 'E', 'D', 'G', 'U', 'C', 'F', 'B'), 468583612.8999999] 
[('T', 'S', 'E', 'A', 'F', 'B', 'D', 'U', 'G', 'C'), 468567468.0999999] 
[('A', 'E', 'T', 'S', 'D', 'U', 'C', 'F', 'G', 'B'), 468498545.9500003] 
[('S', 'A', 'E', 'T', 'C', 'G', 'B', 'F', 'D', 'U'), 468473010.04999995] 
[('S', 'A', 'E', 'T', 'G', 'B', 'C', 'D', 'U', 'F'), 468451352.05] 
[('S', 'E', 'T', 'A', 'C', 'G', 'U', 'F', 'D', 'B'), 468438733.85000014] 
[('S', 'E', 'A', 'T', 'D', 'B', 'C', 'G', 'F', 'U'), 468420377.7000001] 
[('T', 'E', 'S', 'A', 'B', 'G', 'U', 'F', 'D', 'C'), 468406524.1500002] 
[('T', 'S', 'A', 'E', 'D', 'F', 'G', 'C', 'U', 'B'), 468390429.59999985] 
[('A', 'T', 'S', 'E', 'F', 'B', 'G', 'C', 'U', 'D'), 468388990.4999998] 
[('T', 'E', 'S', 'A', 'D', 'F', 'G', 'U', 'B', 'C'), 468377345.9000001] 
[('S', 'T', 'A', 'E', 'D', 'B', 'F', 'G', 'C', 'U'), 468355976.7] 
[('T', 'E', 'S', 'A', 'D', 'F', 'G', 'B', 'C', 'U'), 468353671.5999999] 
[('S', 'E', 'T', 'A', 'G', 'B', 'F', 'U', 'C', 'D'), 468351562.4000001] 
[('T', 'S', 'E', 'A', 'U', 'B', 'D', 'C', 'F', 'G'), 468344069.1999998] 
[('S', 'E', 'T', 'A', 'G', 'U', 'C', 'F', 'B', 'D'), 468319298.85000026] 
[('S', 'E', 'T', 'A', 'D', 'B', 'C', 'G', 'U', 'F'), 468315270.6000002] 
[('S', 'E', 'T', 'A', 'B', 'F', 'D', 'C', 'U', 'G'), 468306792.5500001] 
[('A', 'E', 'T', 'S', 'C', 'B', 'F', 'G', 'U', 'D'), 468272239.9000001] 
[('A', 'E', 'T', 'S', 'B', 'G', 'U', 'F', 'C', 'D'), 468267528.90000004] 
[('S', 'T', 'E', 'A', 'U', 'G', 'D', 'F', 'B', 'C'), 468267421.74999994] 
[('A', 'T', 'S', 'E', 'G', 'U', 'B', 'D', 'C', 'F'), 468261315.34999985] 
[('A', 'E', 'T', 'S', 'D', 'F', 'U', 'C', 'B', 'G'), 468258147.85000026] 
[('A', 'E', 'T', 'S', 'B', 'F', 'C', 'G', 'D', 'U'), 468237033.65000004] 
[('T', 'S', 'A', 'E', 'D', 'G', 'B', 'U', 'F', 'C'), 468232359.2] 
[('S', 'T', 'A', 'E', 'B', 'D', 'U', 'G', 'F', 'C'), 468225694.3] 
[('S', 'A', 'E', 'T', 'F', 'D', 'B', 'C', 'U', 'G'), 468224439.50000006] 
[('A', 'T', 'S', 'E', 'B', 'U', 'F', 'C', 'G', 'D'), 468207384.74999994] 
[('S', 'A', 'E', 'T', 'U', 'B', 'D', 'G', 'F', 'C'), 468186694.34999996] 
[('A', 'S', 'T', 'E', 'U', 'F', 'C', 'G', 'B', 'D'), 468088456.15000004] 
[('A', 'S', 'E', 'T', 'G', 'B', 'D', 'F', 'C', 'U'), 468086650.05000013] 
[('S', 'T', 'A', 'E', 'D', 'U', 'C', 'F', 'B', 'G'), 468080156.7500002] 
